sep=|
|mem|iM|iF|iL|mem|iM|iF|iL|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|implicita
11|268435460|4194303|4194304|12582911|69275472|1924232|110|3848575|=1,396890E+002|=1,389700E+002|=1,391570E+002|=1,399190E+002|=1,394850E+002|=1,389860E+002|=1,386100E+002|=1,389540E+002|=1,402040E+002|=1,392660E+002|=1,403770E+002|=1,397820E+002|=1,395010E+002|=1,386720E+002|=1,391410E+002|=1,387980E+002|=1,387510E+002|=1,388140E+002|=1,387830E+002|=1,400480E+002|=1,385950E+002|=1,400950E+002|=1,395640E+002|=1,392820E+002|=1,399390E+002|=1,407820E+002|=1,390630E+002|=1,391730E+002|=1,400480E+002|=1,398290E+002|=1,000000E-003
