sep=|
0,019
0,026
0,032
0,047
0,065
0,086
0,109
0,139
0,168
0,207
0,256
0,308
0,381
0,461
0,544
0,659
0,793
0,895
1,020
1,184
1,278
1,499
1,662
1,852
2,124
2,352
2,496
2,813
3,040
3,329
3,561
3,809
4,170
4,362
4,621
4,941
5,236
5,640
5,800
6,080
6,373
6,569
6,803
7,203
6,944
7,072
7,389
