sep=|
|mem|iM|iF|iL|mem|iM|iF|iL|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|implicita
23|536870916|8388607|8388608|25165823|66172|1753|108|3615|=4,748950E+002|=4,667380E+002|=4,595500E+002|=4,831910E+002|=4,914880E+002|=4,767540E+002|=4,742350E+002|=4,465660E+002|=4,708790E+002|=4,742690E+002|=4,768470E+002|=4,568940E+002|=4,656600E+002|=4,723310E+002|=4,627060E+002|=4,816290E+002|=4,379100E+002|=4,812060E+002|=4,757380E+002|=4,632380E+002|=4,845980E+002|=4,770320E+002|=4,694720E+002|=4,814250E+002|=4,551750E+002|=4,736600E+002|=4,786130E+002|=4,596440E+002|=4,922070E+002|=4,807070E+002|=1,000000E-003
