sep=|
525|-0,000000|-2,000001
526|-2,000000|-26815634950163732611335795379905636605827832662119186716237633668070958338204840056341752994592076245203289616588523457803277018240572667498833964114640896,000000
527|-2,000000|-26815634950163732611335795379905636605827832662119186716237633668070958338204840056341752994592076245203289616588523457803277018240572667498833964114640896,000000
528|0,000000|-0,000000
529|-2,000000|-2,000001
530|0,000000|-2,000001
531|0,000000|-2,000001
532|-0,000000|-2,000001
533|-0,000000|0,000000
534|-0,000000|-2,000001
535|-0,000000|-2,000001
536|0,000000|-0,000000
537|-0,000000|-2,000001
538|-0,000000|-26815634952684213746873155997523147932716977272309619901771311614079139252336266361434714354295648357419280819583352366212794827761300580861093802577756160,000000
539|-0,000000|-26815634952684213746873155997523147932716977272309619901771311614079139252336266361434714354295648357419280819583352366212794827761300580861093802577756160,000000
540|0,000000|-0,000000
541|-0,000000|-2,000001
542|0,000000|-0,000000
543|0,000000|-0,000000
544|-0,000000|-2,000001
545|0,000000|-0,000000
546|-0,000000|-2,000001
547|-0,000000|-2,000001
548|0,000000|-2,000001
549|0,000000|-0,000000
550|0,000000|-2,000001
551|0,000000|-2,000001
552|-2,000000|-26815634955460186346158511821318090281359804921237095700722827174360802615008504350069960341901713402100541830375607524674742669595987190948097638679969792,000000
553|0,000000|-2,000001
554|0,000000|-0,000000
555|0,000000|-0,000000
556|-2,000000|-26815634955460186346158511821318090281359804921237095700722827174360802615008504350069960341901713402100541830375607524674742669595987190948097638679969792,000000
557|-2,000000|-2,000001
558|-2,000000|-26815634955460186346158511821318090281359804921237095700722827174360802615008504350069960341901713402100541830375607524674742669595987190948097638679969792,000000
559|-2,000000|-26815634955460186346158511821318090281359804921237095700722827174360802615008504350069960341901713402100541830375607524674742669595987190948097638679969792,000000
560|-0,000000|-2,000001
561|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|26815634948197944646725267953746404347561852381223403902966006441215014750126537236464380291132376959096787565627077569940365500647787102552534089203712000,000000
562|-2,000000|-26815634955460186346158511821318090281359804921237095700722827174360802615008504350069960341901713402100541830375607524674742669595987190948097638679969792,000000
563|-2,000000|-26815634955460186346158511821318090281359804921237095700722827174360802615008504350069960341901713402100541830375607524674742669595987190948097638679969792,000000
564|-0,000000|-26815634957896879095160138943833669395004226333005107863720071949983832511501059975100300123758123367781976722682110389812737129359740418805903923464896512,000000
565|0,000000|-0,000000
566|-0,000000|-26815634957896879095160138943833669395004226333005107863720071949983832511501059975100300123758123367781976722682110389812737129359740418805903923464896512,000000
567|-0,000000|-26815634957896879095160138943833669395004226333005107863720071949983832511501059975100300123758123367781976722682110389812737129359740418805903923464896512,000000
568|-0,000000|-2,000001
569|0,000000|-2,000001
570|-2,000000|0,000000
571|-2,000000|0,000000
572|-0,000000|-2,000001
573|-2,000000|0,000000
574|-0,000000|-2,000001
575|-0,000000|-2,000001
576|-0,000000|2,000001
577|-0,000000|0,000000
578|-2,000000|0,000000
579|-2,000000|0,000000
580|-0,000000|-0,000000
581|-2,000000|26815634948767600880142457759274549508558807884312507375685281190865964733039132155662158261271212723967031408447822965894969104822693449310783121857183744,000000
582|-0,000000|-0,000000
583|-0,000000|-0,000000
584|-2,000000|2,000001
585|-0,000000|26815622193175871006275730977338467378837545820219944930391901648914094163287114432134990518850124011936403337033612118575704291851983811164403251856539648,000000
586|0,000000|26815634964315866184163902350680096381662881771897416059028432019664167177118377895142165485935163227747290550228955374379428124396466025215131402800988160,000000
587|0,000000|26815634964315866184163902350680096381662881771897416059028432019664167177118377895142165485935163227747290550228955374379428124396466025215131402800988160,000000
588|-2,000000|2,000001
589|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
590|-2,000000|2,000001
591|-2,000000|2,000001
592|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
593|2,000000|0,000000
594|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957909144876588763943827272319910716511284683425575177999656474004987136837019643532681172971382117854008002348961354106370781340646379642664517632,000000
595|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957909144876588763943827272319910716511284683425575177999656474004987136837019643532681172971382117854008002348961354106370781340646379642664517632,000000
596|0,000000|2,000001
597|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
598|0,000000|2,000001
599|0,000000|2,000001
600|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
601|0,000000|2,000001
602|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
603|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
604|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
605|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
606|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
607|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
608|-0,000000|2,000001
609|-0,000000|-2,000001
610|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
611|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
612|-0,000000|2,000001
613|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
614|-0,000000|2,000001
615|-0,000000|2,000001
616|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
617|-0,000000|-2,000001
618|-2,000000|26815634956087158313571791068563915906021748024384060512479602328938377363113806003653951736454760567094551949964816997699534147901126505491016221340991488,000000
619|-2,000000|26815634956087158313571791068563915906021748024384060512479602328938377363113806003653951736454760567094551949964816997699534147901126505491016221340991488,000000
620|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
621|-0,000000|2,000001
622|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
623|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
624|-0,000000|2,000001
625|-0,000000|-26815634955300772867426192828682783917999872133334631371816635782183311981463486959697833600592583772398319253196915572108760958180162627630109080363728896,000000
626|-0,000000|2,000001
627|-0,000000|2,000001
628|-0,000000|2,000001
629|-0,000000|-0,000000
630|-0,000000|2,000001
631|-0,000000|2,000001
632|-0,000000|2,000001
633|0,000000|-0,000000
634|-2,000000|26815634956087158313571791068563915906021748024384060512479602328938377363113806003653951736454760567094551949964816997699534147901126505491016221340991488,000000
635|-2,000000|26815634956087158313571791068563915906021748024384060512479602328938377363113806003653951736454760567094551949964816997699534147901126505491016221340991488,000000
636|-0,000000|2,000001
637|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957896885049422968373445316775064860551538253288750098700493382337468771662897348348713911255939064169833239463579314127892270050321360465076158464,000000
638|-0,000000|2,000001
639|-0,000000|2,000001
640|-2,000000|-2,000001
641|-0,000000|2,000001
642|-0,000000|2,000001
643|-0,000000|2,000001
644|-0,000000|2,000001
645|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957896885049422968373445316775064860551538253288750098700493382337468771662897348348713911255939064169833239463579314127892270050321360465076158464,000000
646|-0,000000|2,000001
647|-0,000000|2,000001
648|-0,000000|2,000001
649|2,000000|2,000001
650|-0,000000|2,000001
651|-0,000000|2,000001
652|-0,000000|2,000001
653|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
654|-0,000000|2,000001
655|-0,000000|2,000001
656|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
657|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
658|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957896885049422968373445316775064860551538253288750098700493382337468771662897348348713911255939064169833239463579314127892270050321360465076158464,000000
659|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957896885049422968373445316775064860551538253288750098700493382337468771662897348348713911255939064169833239463579314127892270050321360465076158464,000000
660|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957896885049422968373445316775064860551538253288750098700493382337468771662897348348713911255939064169833239463579314127892270050321360465076158464,000000
661|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
662|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957896885049422968373445316775064860551538253288750098700493382337468771662897348348713911255939064169833239463579314127892270050321360465076158464,000000
663|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634957896885049422968373445316775064860551538253288750098700493382337468771662897348348713911255939064169833239463579314127892270050321360465076158464,000000
664|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
665|-0,000000|2,000001
666|-0,000000|2,000001
667|-0,000000|2,000001
668|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
669|0,000000|-26815634952594715222283999504851378241324038500600736275439224705035705131661887084002845043847901468237862690962244580793929885308409272033816843699355648,000000
670|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
671|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
672|0,000000|0,000000
673|-2,000000|26815634956087158313571791068563915906021748024384060512479602328938377363113806003653951736454760567094551949964816997699534147901126505491016221340991488,000000
674|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
675|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
676|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
677|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
678|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
679|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
680|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
681|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|26815634959953350482662879355382499976729354873705713884299109437283625587828367944022138903867359286330298885339349742643336297378813964155332537895354368,000000
682|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|26815634959953350482662879355382499976729354873705713884299109437283625587828367944022138903867359286330298885339349742643336297378813964155332537895354368,000000
683|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|26815634959953350482662879355382499976729354873705713884299109437283625587828367944022138903867359286330298885339349742643336297378813964155332537895354368,000000
684|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
685|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
686|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
687|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
688|0,000000|0,000000
689|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
690|0,000000|-0,000000
691|0,000000|-0,000000
692|0,000000|-26815634959183744149170613761123684999574706809060092478251525826439969783189585112147918693415451318306492260453178191266544972326351696850959657454272512,000000
693|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
694|0,000000|-26815634959183744149170613761123684999574706809060092478251525826439969783189585112147918693415451318306492260453178191266544972326351696850959657454272512,000000
695|0,000000|-26815634959183744149170613761123684999574706809060092478251525826439969783189585112147918693415451318306492260453178191266544972326351696850959657454272512,000000
696|0,000000|0,000000
697|0,000000|-0,000000
698|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
699|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
700|0,000000|0,000000
701|0,000000|-0,000000
702|0,000000|0,000000
703|0,000000|0,000000
704|-2,000000|-2,000001
705|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|26815634960427303849622647012902305423152515893548400849398423246940222791711004901263797159627468702334004668062492488405842488204952962980588252735471616,000000
706|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|26815634960427303849622647012902305423152515893548400849398423246940222791711004901263797159627468702334004668062492488405842488204952962980588252735471616,000000
707|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|26815634960427303849622647012902305423152515893548400849398423246940222791711004901263797159627468702334004668062492488405842488204952962980588252735471616,000000
708|-0,000000|2,000001
709|-0,000000|2,000001
710|-0,000000|2,000001
711|-0,000000|2,000001
712|0,000000|-0,000000
713|-0,000000|-0,000000
714|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
715|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
716|0,000000|-0,000000
717|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|26815634959760759851444978566647991915515556419116941288083864205894504662193826148497302708908116845336820782069458762710318762707882596713494121627516928,000000
718|0,000000|-0,000000
719|0,000000|-0,000000
720|-0,000000|2,000001
721|2,000000|0,000000
722|-2,000000|-0,000000
723|-2,000000|-0,000000
724|0,000000|2,000001
725|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
726|0,000000|2,000001
727|0,000000|2,000001
728|-0,000000|2,000001
729|-2,000000|-0,000000
730|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815622173734500265174176254468178560959197313496061739508331408605430120436477909628819326612320318885136136774533540219409755766589326732170571454349312,000000
731|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815622173734500265174176254468178560959197313496061739508331408605430120436477909628819326612320318885136136774533540219409755766589326732170571454349312,000000
732|-0,000000|2,000001
733|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
734|-0,000000|2,000001
735|-0,000000|2,000001
736|-2,000000|-2,000001
737|0,000000|-2,000001
738|2,000000|-2,000001
739|2,000000|-2,000001
740|0,000000|26815634958660834833227275836639120694617001009695720916272269327264703472781451087575754851167325474729796001146790936707956847041582377942018814818385920,000000
741|-2,000000|-0,000000
742|0,000000|26815634958660834833227275836639120694617001009695720916272269327264703472781451087575754851167325474729796001146790936707956847041582377942018814818385920,000000
743|0,000000|26815634958660834833227275836639120694617001009695720916272269327264703472781451087575754851167325474729796001146790936707956847041582377942018814818385920,000000
744|0,000000|-2,000001
745|2,000000|-0,000000
746|-0,000000|0,000000
747|-0,000000|0,000000
748|0,000000|-2,000001
749|-0,000000|-2,000001
750|0,000000|-2,000001
751|0,000000|-2,000001
752|-2,000000|-2,000001
753|-0,000000|-0,000000
754|0,000000|-2,000001
755|0,000000|-2,000001
756|0,000000|-2,000001
757|2,000000|-0,000000
758|0,000000|-2,000001
759|0,000000|-2,000001
760|-2,000000|-2,000001
761|-2,000000|-26815634955460186346158511821318090281359804921237095700722827174360802615008504350069960341901713402100541830375607524674742669595987190948097638679969792,000000
762|-2,000000|-26815634955460186346158511821318090281359804921237095700722827174360802615008504350069960341901713402100541830375607524674742669595987190948097638679969792,000000
763|-2,000000|-26815634955460186346158511821318090281359804921237095700722827174360802615008504350069960341901713402100541830375607524674742669595987190948097638679969792,000000
764|-2,000000|-2,000001
765|-2,000000|-2,000001
766|-2,000000|-2,000001
767|-2,000000|-2,000001
768|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
769|-0,000000|0,000000
770|-2,000000|-2,000001
771|-2,000000|-2,000001
772|0,000000|-2,000001
773|0,000000|-2,000001
774|0,000000|-2,000001
775|0,000000|-2,000001
776|-0,000000|-2,000001
777|0,000000|-2,000001
778|0,000000|-26815634959219928204385057511104813628048852834984840385724088672974262188973511854809981749738447648926908597864559470754965054508922416280363029093154816,000000
779|0,000000|-26815634959219928204385057511104813628048852834984840385724088672974262188973511854809981749738447648926908597864559470754965054508922416280363029093154816,000000
780|-0,000000|-2,000001
781|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
782|-0,000000|-2,000001
783|-0,000000|-2,000001
784|-0,000000|-0,000000
785|0,000000|-26815634960136950177008341430529464146385483343244894685173961399252509302218261166004155415586890610121731790404339335045086047930001743257793121157644288,000000
786|0,000000|-26815634959219928204385057511104813628048852834984840385724088672974262188973511854809981749738447648926908597864559470754965054508922416280363029093154816,000000
787|0,000000|-26815634959219928204385057511104813628048852834984840385724088672974262188973511854809981749738447648926908597864559470754965054508922416280363029093154816,000000
788|-0,000000|-2,000001
789|0,000000|-26815634959219928204385057511104813628048852834984840385724088672974262188973511854809981749738447648926908597864559470754965054508922416280363029093154816,000000
790|-0,000000|-2,000001
791|-0,000000|-2,000001
792|-0,000000|-0,000000
793|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
794|-0,000000|0,000000
795|-0,000000|0,000000
796|-0,000000|-0,000000
797|-0,000000|-26815634961973483004117610847047370048403847706619790946624888564800830783211245287558660778803113782173931084655851898054513421369546370673487698794119168,000000
798|-0,000000|-0,000000
799|-0,000000|-0,000000
800|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
801|0,000000|-26815634960136950177008341430529464146385483343244894685173961399252509302218261166004155415586890610121731790404339335045086047930001743257793121157644288,000000
802|0,000000|-2,000001
803|0,000000|-2,000001
804|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
805|-0,000000|0,000000
806|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
807|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
808|-0,000000|-0,000000
809|-2,000000|2,000001
810|0,000000|-0,000000
811|0,000000|-0,000000
812|-0,000000|-0,000000
813|0,000000|-0,000000
814|-0,000000|-0,000000
815|-0,000000|-0,000000
816|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
817|-0,000000|2,000001
818|2,000000|26815634959686766227263656782705999902014122707718744439941435623718817361440681894579011183332030717211115034988459065457957998962151754135051518475239424,000000
819|2,000000|26815634959686766227263656782705999902014122707718744439941435623718817361440681894579011183332030717211115034988459065457957998962151754135051518475239424,000000
820|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
821|2,000000|-0,000000
822|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
823|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
824|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
825|-2,000000|2,000001
826|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
827|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
828|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
829|-2,000000|-0,000000
830|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
831|-2,000000|26815634959560154782458665520636110292688099818914426601452612788651317984019352578145555723458376944903638813379834492964661203252067209467150696601092096,000000
832|0,000000|2,000000
833|-0,000000|0,000000
834|2,000000|2,000001
835|2,000000|2,000001
836|2,000000|2,000001
837|-0,000000|-2,000001
838|2,000000|2,000001
839|2,000000|2,000001
840|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
841|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
842|-0,000000|-2,000001
843|-0,000000|-2,000001
844|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
845|0,000000|-0,000000
846|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
847|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
848|-2,000000|26815634969287252894076738573815483026930327432473990954233208207590812572670158596819579596960834336612452995275386228746235890829177593829962352131309568,000000
849|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
850|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
851|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
852|0,000000|-0,000000
853|2,000000|-2,000001
854|0,000000|-0,000000
855|0,000000|-0,000000
856|-2,000000|26815634969287252894076738573815483026930327432473990954233208207590812572670158596819579596960834336612452995275386228746235890829177593829962352131309568,000000
857|-0,000000|-2,000001
858|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634967969836517488460419162760331245671662849830510634497466634518260652963373117518779155852252072246125061040930985848577453027009977391610756857856,000000
859|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-26815634967969836517488460419162760331245671662849830510634497466634518260652963373117518779155852252072246125061040930985848577453027009977391610756857856,000000
860|-2,000000|26815634969287252894076738573815483026930327432473990954233208207590812572670158596819579596960834336612452995275386228746235890829177593829962352131309568,000000
861|2,000000|-0,000000
862|-2,000000|26815634969287252894076738573815483026930327432473990954233208207590812572670158596819579596960834336612452995275386228746235890829177593829962352131309568,000000
863|-2,000000|26815634969287252894076738573815483026930327432473990954233208207590812572670158596819579596960834336612452995275386228746235890829177593829962352131309568,000000
864|0,000000|2,000000
865|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
866|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
867|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-0,000000
868|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
869|0,000000|2,000001
870|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
871|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|-2,000001
872|-2,000000|2,000000
873|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|2,000001
874|0,000000|-0,000000
875|0,000000|-0,000000
876|-2,000000|2,000000
877|-2,000000|-0,000000
878|-2,000000|2,000000
879|-2,000000|2,000000
880|0,000000|2,000000
881|0,000000|-2,000000
882|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|26815622189941551162906542508151502722693843926823941170041185364505927458104573202321483884604004410977635526627516556549563412951322404263739264031784960,000000
883|26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|26815622189941551162906542508151502722693843926823941170041185364505927458104573202321483884604004410977635526627516556549563412951322404263739264031784960,000000
884|2,000000|-2,000000
885|-2,000000|-0,000000
886|2,000000|-2,000000
887|2,000000|-2,000000
888|0,000000|2,000000
889|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
890|0,000000|-26815622179218543050438072610831341046772224459360586294986299718262541509996866249361353906019373864822410846883086623099214174468044744639777708827475968,000000
891|0,000000|-26815622179218543050438072610831341046772224459360586294986299718262541509996866249361353906019373864822410846883086623099214174468044744639777708827475968,000000
892|0,000000|2,000000
893|0,000000|0,000000
894|0,000000|2,000000
895|0,000000|2,000000
896|-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192,000000|0,000000
897|0,000000|-0,000000
898|0,000000|-0,000000
899|0,000000|-0,000000
900|0,000000|26815622173278427549491185720725455436620594548689086139579349379126960297592039406922980613083239038615034148891999315487630158126933768822909315233873920,000000
901|-2,000000|-26815622173110529246226929531492632486856900351054391142885038510840967660057866905757133309776368785063199381354377245549425537856384295979348960869351424,000000
902|0,000000|26815622173278427549491185720725455436620594548689086139579349379126960297592039406922980613083239038615034148891999315487630158126933768822909315233873920,000000
